id,name,contents,homepage,address,tel,hour,coordinate
115.0,북지장사,"	485년(신라 소지왕 7) 극달(極達) 화상이 창건했으며, 684년(신문왕 4) 양개(良价)가 창건한 달성군 가창면의 남지장사와 대비되는 절이다. 1040년(고려 정종 6) 최제안(崔齊顔)이 쓴 경주 천룡사(天龍寺) 중창 관련문서에 따르면, 이 절의 밭이 200결이나 되었다고 하므로 당시에는 규모가 큰 절이었음을 알 수 있다. 지장사라고도 불렀다고 하나 이후의 연혁은 별로 전하는 것이 없다 <좀 더 알아보기> 동화사의 말사(末寺)인 북지장사는 신라 소지왕 7년(485년)에 극달화상이 창건하였다고 전해지는 고찰로, 주변에 고려시대 이전의 유물인 건물지, 기단, 석탑 등이 있다. 지장보살을 봉안한 절로, 달성군 가창면의 남지장사와 짝을 이루고 있다. 갓바위와 동화사로 이어지는 도로변에 이정표가 있다. 대웅전 암막새에 천계(天啓)3년(1623년)과 강희(康熙)4년(1655년)의 명문이 있는 것으로 보아 17세기에 사역(使役)이 있었음을 알 수 있으며, 1975년과 1982년에 중건하였다...중략",,대구광역시 동구 도장길 243,053-982-5214,이용시간|제한없음,"[35.9762707, 128.7149961]"
116.0,불로동 고분군,"	""팔공산 남쪽 기슭에 펼쳐진 올록볼록 솟은 거대한 고분군
‣ 삼국시대 형성된 대규모 고분군. 210여 기의 고분이 밀집되어 있다. 한 바퀴 둘러보는 데 약 1시간~1시간 30분 소요된다. 능선이 완만해 아이들도 쉽게 오른다
‣ 봄, 가을철에는 고분군 사이로 코스모스 등이 피어 한층 아름답고 서정적인 풍경을 선사한다. 능선을 따라 올록볼록 솟은 고분군 뒤로 대구 시가지가 한 눈에 들어온다
‣ 고분 아래 생태 습지가 조성되어 있어 아이들 학습 공간으로 활용도가 높다 ""	",http://www.dong.daegu.kr ,대구광역시 동구 팔공로32길,053-662-2363,이용시간|제한없음,"[35.9130168, 128.6431558]"
117.0,불로화훼단지,"	1980년도부터 불로동 일대에서부터 형성되기 시작해서 지저동 일원과 경부고속도로 고가도로를 지나 봉무동 일원에도 현재 새롭게 형성되고 있다. 각종 란, 분재, 관엽, 그리고 생화 등을 취급하고 있으며, 시중 유통 가격보다 저렴하게 구입할 수 있어 많은 사람들이 찾는다. 불로고분군, 봉무레포츠공원 등 팔공산으로 가는 길가에 형성되어 있어 찾아가기에도 편리하다.	",,대구광역시 동구 불로동 732-1번지 일원,053-981-2344,판매품목|화훼,"[35.9040899, 128.6382409]"
118.0,비슬산 전기자동차,"	""해발 1,000m 고지를 오르내리는 우리나라 최초의 친환경 산악용 전기자동차. 반딧불이 모양을 한 전기자동차를 타고 비슬산 암괴류와 참꽃군락지, 대견사 등의 명소를 편하게 둘러볼 수 있다.
• 운행구간 : 비슬산 공용주차장 → 비슬산자연휴양림 관리사무소(주차장) → 대견사 입구(5.8km, 30분 정도 소요)
• 운행안내 : 09:00~일몰시까지(1일 18회)
• 운행요금 : 편도 대인 5,000원, 소인 3,000원 ""	",,대구광역시 달성군 유가면 휴양림길 230,053-668-3913,이용시간|,"[35.689999, 128.5128966]"
119.0,비슬산군립공원,"	1986년 2월 22일 달성군 군립공원으로 지정되었다. 흙산이면서도 산세가 장중하고, 대견봉과 조화봉·관기봉 사이에는 341㏊에 달하는 비슬산 자연휴양림이 있어 삼림욕과 휴식을 즐길 수 있다. 또 봄이면 고지 30만 평에 걸쳐 진달래꽃이 흐드러지게 피어 장관을 연출한다. 매년 4∼5월에 참꽃축제를 열고, 민속놀이·먹을거리 장터 등의 부대 행사를 개최한다. 그 밖에 여름에는 안개 계곡, 가을에는 단풍과 참억새, 겨울에는 얼음 동산이 유명하다. 공원 안에는 유가사(瑜伽寺)·용연사(龍淵寺)·소재사(逍災寺) 등의 고찰과 대견사지(大見寺址)가 있고, 각 사찰에는 많은 문화재가 있다. 달성공원, 달성의 측백수림, 달성 하목정 등 주변 관광지도 둘러볼 수 있다.	",https://www.dalseong.daegu.kr/culture/index.do?menu_id=00000912,대구광역시 달성군 유가면 휴양림길 230 자연휴양림 내 해발 590m,053-614-5481~2,문의전화|053-614-5481~2,"[35.689999, 128.5128966]"
,,,,,,,
,,,,,,,
122.0,사문진주막촌,"	""옛 나루터의 정취 가득한 먹을거리, 볼거리 많은 주막촌
‣ 과거 낙동강을 대표하던 나루터에 초가집, 원두막 등 옛날 분위기로 주막촌 개장
‣ 국밥, 전, 막걸리 등 먹을거리 판매, 야외 및 초가집과 원두막에서 식사 가능
‣ 낙동강 전망이 운치 있고 산책로, 분수대, 피아노 조형물 등 주변 경관이 잘 가꿔져 있다""	",http://www.hwawon.or.kr,대구광역시 달성군 화원읍 사문진로1길 40-12,"053-632-3338, 053-635-7111","이용시간|11:30~18:30(폐장 시간은 월별, 계절별로 다름). 매주 월요일 휴무","[35.8110527, 128.4787037]"
123.0,삼가헌,"	충정공 박팽년(1417∼1456)의 자손들이 정착하여 온 박씨마을 묘골과 낮은 산 하나를 경계로 하여 자리잡은 조선시대의 주택이다. 넓은 터에 대문간채·사랑채·안채·별당·연못이 배치되어 있다. 충정공의 11대손인 삼가헌 박성수가 영조 45년(1769)에 사랑채를 짓고 자신의 호를 현판으로 걸어 삼가헌이라 이름지었다. 대문을 들어서면 바로 보이는 건물이 사랑채이며, 안채는 사랑채를 거쳐야 출입을 할 수 있다. 안채와 사랑채는 트인 ㅁ자형의 구조를 하고 있으며 안채로 드나드는 중문채와 곳간으로 연결이 되어있다. 사랑채는 ㄱ자형 평면으로 넓은 대청과 골방이 딸린 온돌방 2칸·마루방·청지기방을 두었다. 안채는 ㄷ자형으로 부엌·안방·대청·건넌방·개방된 툇마루 등으로 꾸몄다. 사랑채와 안채 사이의 서쪽으로 장독대·곳간채·안변소가 자리잡고 있다.	",,대구광역시 달성군 하빈면 묘동 4길 15,053-582-4672,이용시간|제한없음,"[35.9067273, 128.412646]"
124.0,삼덕동 벽화마을,"	""구석구석 숨은 아기자기한 벽화와 근대문화유산을 발견하는 보물찾기 같은 여행
‣ 일제강점기에 지어진 적산가옥과 개량한옥, 마을 길 곳곳에 그려진 벽화를 찾는 재미가 쏠쏠한 여행지
‣ 벽화와 담장 허물기를 통해 마을공동체를 돈독히 한 마을의 사례를 알아볼 수 있는 곳 ""	",,대구광역시 중구 국채보상로150길 76-27,053-627-8986 (대구관광정보센터),이용시간|제한 없음,"[35.8652905, 128.6093704]"
125.0,삼덕동벽화골목,"	방천시장 맞은편 삼덕동주민센터 주변 골목에 조성된 벽화골목. 곳곳에 그려져 있는 아름다운 벽화와 마을 국악원인 마고재, 일본집을 개조해 만든 빛살미술관 등을 찾아볼 수 있다. 	",,대구광역시 중구 동덕로26길 101(대구삼덕초등학교와 삼덕동주민센터 사이),053-661-2195,이용시간|,"[35.8647723, 128.6088394]"
,,,,,,,
127.0,삼송베이커리,"	""대구를 대표하는 추억의 빵집
‣ 1957년 남문시장에서 삼송제과로 시작해 3대를 이어 가는 추억의 빵집
‣ 구운 고로케와 마약빵이라 불리는 통옥수수빵을 개발해 사람들의 입맛을 사로잡았다
‣ 대표메뉴는 통옥수수빵, 야채고로케, 소보로팥빵, 크림치즈 찰떡빵, 삼송 만주 등이다 ""	",http://www.ssbnc.kr,대구광역시 중구 중앙대로 397,053-254-4064 ,"판매품목|통옥수수빵, 야채고로케, 소보로팥빵, 크림치즈 찰떡빵, 삼송 만주","[35.8686266, 128.5934647]"
128.0,삼충사 묘정각,"	의병장 최계(1567년 명종 22년∼1162년 광해군14년)는 무신으로 1591년 무과에 급제한 무관이다. 1592년 임진왜란 당시, 망우당 곽재우의 의병세력과 합세하여 일본과의 전투에서 승리한 후 이곳에 거주하였는데, 후손들이 최계와 다른 이들의 업적을 기리기 위해 1828년 중에 삼충사를 건립하였다. 1828(순조 28)년에 비를 건립, 1996년 현 위치로 이전하였다.	",,대구광역시 동구 파계로 740,053-767-6704,이용시간|제한없음,"[35.9953974, 128.6394004]"
,,,,,,,
130.0,성모당,"	1990년 12월 15일 대구광역시 유형문화재 제29호로 지정되었다. 재단법인 대구천주교회 유지재단의 소유로 되어 있다. 프랑스 루르드 동굴을 본떠서 만들었다고 하며, 전국적으로 유명한 천주교 성지이다.적·흑벽돌과 화강암으로 쌓아올린 아름답고 정교한 건물로 유명하다. 1917년 7월 착공하여 1918년 8월 15일 완공하였다. 대구 천주교회 초대교구장이었던 드망주 신부가 건축하였다. 설계와 모형은 루르드 성모굴을 본떴고 가능한 한 루르드 성모굴의 크기와 바위의 세부적인 면까지 비슷하게 하였다고 한다. 건축공사는 중국인 기술자들이 담당하였다. 성모당은 교구청에서 가장 높은 곳에 자리잡고 있으며, 앞쪽에 넓은 마당이 있고 북향으로 세운 붉은 벽돌구조건축이다. 평면은 우측면의 뒤쪽이 안쪽으로 약간 꺾여 들어간 직사각형으로, 내부는 암굴처럼 꾸미고 그 위에 마리아 상을 봉안하였다. 외관은 화강암 기초 위에 흑색 벽돌로 각 모서리의 버팀벽과 수평띠를 구성하고 나머지 벽면에는 붉은 벽돌로 쌓...중략",http://www.dgca.or.kr/,대구광역시 중구 남산로 4길 112,053-250-3000,이용시간|제한없음,"[35.860625, 128.5869765]"
131.0,소재사,"	소재사는 비슬산 남쪽 중턱에 자리잡고 있고 현재의 재난을 없애 주는 곳이라는 의미를 갖고 있다. 이 사찰은 신라시대에 창건되었다고 전하여 온다. 1976년에 보수하고 경내에는 대웅전, 명부전, 산령각이 있다. 대웅전은 정면 3간, 측면 3간의 단층 맞배집으로 내삼출목, 외이출목의 다포식 건축이고, 명부전은 정면 3간, 측면 2간의 단층 맞배집으로 이익공양식의 건축이다. <좀 더 알아보기> 대한불교조계종 제9교구 본사인 동화사의 말사이다. 신라 때 창건되었다고 한다. 1358년(고려 공민왕 7) 진보(眞寶)가 중창한 뒤 1457년(조선 세조 3) 활륜(活輪), 1510년(중종 5) 외암(外巖)이 각각 중건하고 1857년(철종 8)에 법로(法盧)가 중수한 바 있다. 건물로는 대웅전과 명부전·요사채 등이 있다. 이 중 대웅전은 1978년에 보수했고 명부전은 근래에 허물어져 다시 중수하였다. 유물로는 절 뒤편에 있는 달성용봉동석불입상이 유명하다. 화강암에 조각한 불상으로 약사불로 추정된다...중략",,대구광역시 달성군 유가면 휴양림길 228,053-614-6637,이용시간|제한 없음,"[35.6913127, 128.5104588]"
,,,,,,,
133.0,수성랜드,"	1993년대에 문을 연 역사와 전통을 자랑하는 유원지 시설이며, 대구 시민의 놀이와 휴식의 대명사인 수성유원지의 핵심 시설로서 자리매김하고 있다. 새로운 시설과 최고의 서비스로 고객을 모시고 있으며, 고품격 테마파크로의 발전도 기대하고 있다.	",http://www.suseongland.co.kr,대구광역시 수성구 용학로 35-5,053-762-6622~3,장애인 편의시설|별도의 편의시설 없음,"[35.8268576, 128.6128683]"
134.0,수성못유원지,"	""
수변 산책과 분수쇼, 야경을 한 자리에서 즐기기
‣ 둘레 2km의 수성못을 따라 바늘꽃, 연꽃, 갈대 등이 어우러진 수변 데크 로드와 울창한 왕벚나무, 버드나무 가로수길이 펼쳐진다
‣ 밤에는 물 위에 비친 조명이 물감을 풀어 놓은 듯 아름답게 반짝인다.
하루 4회 영상음악분수가 가동되어 볼거리를 더한다
""	",,대구광역시 수성구 용학로 35-5,053-761-0645,이용시간|제한없음,"[35.8268576, 128.6128683]"
,,,,,,,
,,,,,,,
137.0,수창청춘맨숀,과거 연초제조창 직원들의 관사로 이용되었던 건물을 리모델링하여 탄생한 복합문화예술공간 청년예술가들의 실험적인 예술활동을 지원하고 시민들의 문화향유를 위한 다양한 프로그램들을 운영하고 있으며 과거의 흔적과 현재의 청년예술 활동들이 어울려진 모습을 엿볼 수 있다.,http://suchang.or.kr/su/,대구 중구 달성로22길 27,053-252-2566,이용시간|동절기(11월~3월):10:00~18:00 / 하절기(4월~10월):10:00~19:00,"[35.8753124, 128.5831955]"
138.0,수태골,	수량이 풍부하고 울창한 숲과 기암괴석들이 절경을 이룬다. 계곡을 따라 시원한 산행을 즐길 수 있다.	,,대구광역시 동구 팔공산로 1037-10,053-980-0300,장애인 편의시설|,"[35.9935605, 128.6813231]"
139.0,순천박씨 세거지,"	묘리에는 등실등실한 골기와집이 처마를 맞대고 있다. 이곳은 사육신 박팽년의 후손인 순천박씨들의 세거지이다. 사육신의 유일한 후손인 박일산의 후예들은 육신사를 세워 사육신 여섯 어른의 제사를 매년 지내고 있다. 육신사는 1972년 기초공사를 시작해 1981년 완공한 건물로 외삼문, 삼충각, 숭절당 등이 들어서 있다. 사육신의 행적을 기록한 육각기념비와 박일산이 창건한 태고정(보물 제 554호)이 눈길을 끌고있다. 이외에도 7대손 숭고(崇古)가 1644년에 세웠다는 충효당. 8대손 중휘(重휘)가 1664년에 세웠다는 금서헌. 14대 후손 문현(文鉉)이 1778년에 세웠다는 도곡재(무형문화재 제32호) 등이 있고, 박경리의 소설 “토지”의 배경이 되기도 했다는 묘동 박황(妙洞 朴湟)가옥, “삼가헌”(三可軒)이 오랜 역사와 전통을 이어가고 있다.	",,대구광역시 달성군 유가면 육신사길 51,053-582-4672,이용시간|제한없음,"[35.9098574, 128.4158165]"
140.0,스파밸리,"	""주암산 기슭 청정자연에서 물놀이와 온천 즐기기
‣ 워터파크, 온천, 숲 속 호텔, 동물원과 식물원이 한 자리에 있는 복합테마파크
‣ 맑은 공기를 마시며 한방과 힐링 콘셉트의 온천탕과 파도풀, 바데풀 등을 갖춘 워터파크를 즐길 수 있다
‣ 네이처파크에는 구절초공원, 편백숲 등 자연친화적인 산책길이 잘 닦여 있다
교감형 동․식물원이 조성되어 있어 산책 중에 토끼나 공작새가 나타나기도 한다, 이용 시간 - 실내 워터파크 : 09:00~18:00, 네이처파크 : 홈페이지 참조, 애니멀밸리 11:00~20:00(입장마감 19:00) / 
입장료 - [워터파크]주중, 주말 종일권 대인 58,000원, 소인 45,000원 오후권 대인 38,000원, 소인 29,000원 / [네이처파크] 홈페이지 참조",http://www.spavalley.co.kr,대구광역시 달성군 가창면 가창로 891,1688-8511,장애인 편의시설|장애인용 화장실,"[35.7882801, 128.6352517]"
,,,,,,,
142.0,신천,"	""도심을 품고 아우르는 생명의 젖줄
대구 도심을 가로지르는 하천경관의 축으로서 신천(新川)은 남측 비슬산과 최정산에서 시작하여 가창 용계에 이르러서는 팔조령 부근에서 시작하는 대천과 합류하여 침산동을 거쳐 금호강에 이르는 지방하천으로 총길이 12.5㎞, 유역면적은 165.3㎢에 이른다. 신천에는 13개의 교량이 가로지르며, 산책로와 자전거도로를 따라 시민의 휴식과 운동의 기회를 제공하며, 특히 한여름 더위를 식혀주는 물놀이장과 한겨울의 운치를 더해주는 스케이트장은 어릴 적 추억을 되살려 준다. 아울러 시민의 사회공간으로서 공연장, 축제의 장 등 여러 행사가 이루어지는 장소로 자연과 인간이 어우러지는 도시형 생태하천으로 주목받고 있다.""	",,대구광역시 중구 동인동3가,053-589-5854,이용시간|제한없음,"[35.8716373, 128.6096286]"
143.0,씨네80,"	수려한 자연 속에서 가족과 연인이 함께보는 영화세계로 CINE80이 안내합니다. 환상의 드라이브 코스와 동화사, 갓바위, 파계사, 부인사가 곁에 있습니다. 국내 최고의 펄 슬라이딩 스크린과 국내에서 2대 밖에 없는 독일산 키노톤 영사기, 헤드리딩이 아닌 레이져 방식의 사운드 리딩과 고성능 송출 시스템, 최고 설비의 자동차전용극장입니다.	",http://www.cine80.co.kr/,대구광역시 동구 팔공산로 1184,053-984-8008,이용시간|하절기 PM 06:30 ~ AM 02:00 동절기 PM 06:00 ~ AM 02:00,"[35.9878971, 128.6943218]"
144.0,아양기찻길,"	"" 폐철교의 아름다운 변신, 마을과 마을을 잇는 인도교
‣ 기차가 다니던 철교가 마을과 사람을 잇는 인도교로 재탄생
‣ 낮과 밤 모두 금호강에 반사되는 인도교가 멋진 풍경을 만든다
‣ 인도교 중간의 카페, 갤러리가 있는 쉼터는 마을사랑방 역할을 하는 문화 공간""	",,대구광역시 동구 해동로 82,053-662-4073(동구청 문화교육과),이용시간|제한 없음,"[35.8926345, 128.6418185]"
145.0,아양아트센터,"	동구에 위치하고 있으며 공연장, 야외공연장, 전시장, 문화센터, 스포츠센터 등을 갖추어 지역민들이 쾌적하고 안전한 공간에서 문화생활을 즐길 수 있게 하였다.	",http://www.ayangarts.or.kr/,대구광역시 동구 효동로 2길 24,053-951-3300,"이용시간|프로그램, 시설마다 확인","[35.8797836, 128.6519603]"
,,,,,,,
147.0,안지랑 곱창골목,"
 대구에 오면 꼭 먹어야하는 음식으로 곱창을 손꼽는다. 타지에서 더 유명한 맛골목 안
지랑곱창골목은 1979년경 안지랑시장 충북식당을 시작으로 현재 50여 곳의 곱창집들이 
영업하고 있다. 저렴한 가격에 서민들이 부담 없이 즐길 수 있는 대표 음식골목이자 5대 
음식테마거리, 한국관광 100선에 선정되는 등 전국은 물론 해외 관광객들도 찾는 대구 
대표 관광명소로 자리 잡았다. 
",http://nam.daegu.kr/tour/,대구광역시 남구 대명로36길 63,053-664-2763,주차시설|주차 가능 (안지랑곱창골목공영주차장),"[35.8365922, 128.5748682]"
,,,,,,,
149.0,앞산 카페거리,"대명9동 일대 주택을 리모델링한 레스토랑, 아기자기한 개인 카페가 모여 있는 앞산카
페거리는 맛있는 식사와 커피, 디저트는 물론 봄에는 새하얀 벚꽃, 가을 은행나무 가로
수, 겨울에는 크리스마스 거리조명 등 계절별 인생샷을 남길 수 있어 커플 데이트 명소로 유명하다.
",http://nam.daegu.kr/tour/,대구광역시 남구 대명로 141 일대  ,053-664-2763,주차안내|주차 가능 (앞산카페거리공영주차장),"[35.834655, 128.5619537]"
150.0,앞산 케이블카,"
 앞산공원은 대구 도심에 위치해 접근성이 좋고 산책로, 등산로가 잘 갖춰져 있어 대구
시민들이 앞산을 즐겨 찾는다. 앞산 큰골을 따라 15분 정도 올라가면 케이블카가 있어 
노약자와 어린이들도 쉽게 앞산 정상까지 이동할 수 있다. 케이블카에서 멀지 않은 곳에 
위치한 앞산전망대는 대구전경을 한 눈에 조망할 수 있으며, 케이블카 승강장 옥상에 위
치한 소프라전망대에서도 대구야경을 감상할 수 있다. 
",http://www.apsan-cablecar.co.kr/,대구광역시 남구 앞산순환로 574-116,053-656-2994,"이용시간|(평일)10:30~19:30, (금,토,일)10:30~20:00 *월별 운행시간이 다르며, 우천 및 기타 사정으로 조기 종료 될 수 있음","[35.8289965, 128.5890545]"
151.0,앞산공원,"	""앞산공원은 도심에서 4.5㎞이내에 위치하여 시민들의 접근이 용이하고 자연경관이 수려하고 산림이 울창하며, 체력단련이 용이하다.
앞산""""으로 불리워지고 있는 것은 대구의 앞쪽에 있는 산이라는 뜻으로 불리워지던 것이 고유명사로 굳어졌을 것으로 생각된다.
앞산케이블카 - 앞산 큰골 중심부를 가로질러 해발 300m에서 600m에 다다른다.
앞산은 행정구역상 대구광역시 남구, 수성구, 달서구에 위치하고, 공원내에는 크고 작은 8개골과 20여개의 약수터 및 수많은 등산로가 있다.
6.25당시 낙동강 전투의 승리를 기념하기 위한 낙동강 승전 기념관과 목숨을 바쳐 나라를 지킨 호국영령들을 추모하기 위한 충혼탑 및 청소년수련원, 궁도장, 승마장, 남부도서관을 비롯하여 체력단련장 등이 각 골에 고루 배치되어 있다. 앞산에는 113과 571종의 식물들이 자생하고 천연림에 가까운 참나무숲 10만여평과 잣나무단지24㏊ 5만여본이 울창하게 자라고 있고, 연중 1,600여만명이 즐겨 찾는 천혜의 산...중략",http://www.daegu.go.kr/Apsanpark,대구광역시 남구 앞산공원로 574-87,"053-625-0967, 053-629-8376",이용시간|시설에 따라 다름,"[35.82, 128.579]"
152.0,앞산전망대,"	""대구 시내를 조망할 수 있는 으뜸 명소
‣ 앞산케이블카를 타고 오르내리는 쉽고 편안한 여정
‣ S자로 굽어지며 흐르는 낙동강을 시작으로 오른쪽으로 도시를 감싸는 산자락이 겹겹이 펼쳐진다. 노을이 붉게 물든 하늘 아래 하나 둘 불을 밝히는 도심의 불빛이 잔물결 일렁이는 바다처럼 아름답게 펼쳐진다""	",,대구광역시 남구 앞산순환로 454 ,053-803-5450,"이용시간|10:30~19:00(금, 토, 일, 공휴일 21:00까지, 10월 기준) *케이블카 이용시간은 매월 상이함","[35.8289965, 128.5890545]"
153.0,앞산해넘이 전망대,"
 일몰과 함께 대구의 경관을 한눈에 담을 수 있는 앞산해넘이전망대는 대구의 새로운 관
광 랜드마크로 남구 앞산 빨래터 공원에 위치한다. 13m의 타워와 243m의 경사로로 구
성되어 있는 앞산해넘이전망대는 앞산 빨래터 공원의 역사와 상징을 담아 전망대 디자인
은 빨래 짜는 모습을 형상화 하였다. 전망대에 이르는 경사로가 완만하여 앞산의 전경과 
주변경관을 볼 수 있어 여유롭게 산책하기 좋다. 
",,대구광역시 남구 앞산순환로 351-21,,이용시간|연중무휴 09:00~21:00,"[35.8320522, 128.5645995]"
,,,,,,,
,,,,,,,
156.0,약령시 한의약박물관,"""350여 년 역사를 잇는 약령시에서 한방 웰빙 체험하기
‣ 한의약의 원리와 생활 속 한방요법을 재미있게 체험할 수 있는 약령시 한의약박물관.
무료 체험시설과 유료 체험 프로그램이 있다
‣ 3층 전시실에 100년 전 약전골목을 실감나게 재현해 놓았다. 온갖 약초 표본과 한약 만드는 도구 등을 본 뒤 2층 한방체험실에서 한방족욕체험, 셀프 건강체크 등을 체험할 수 있다
""	",http://dgom.daegu.go.kr,대구광역시 중구 달구벌대로 415길 49,053-253-4729,"이용시간|09:00~18:00(마지막 주 수요일 21:00) , 휴무 - 매주 월요일, 1월 1일, 설날·추석","[35.868535, 128.5899305]"
157.0,어린이회관,"	""어린이들이 마음껏 뛰어놀 수 있는 넓은 잔디광장에 과학탐구기구 등 볼거리로 가득한 체험학습장이다. 각종 문화예술 행사도 열려 온 가족이 즐겨 찾는 도심 속 휴식공간이다.
• 관람 : 09:30~18:00 (1월 1일, 설·추석 당일 휴관)""	",http://childhall.daegu.go.kr,대구광역시 수성구 동대구로 176(황금동 626),053-760-0621~5,이용시간|,"[35.8469129, 128.6272003]"
158.0,어울아트센터,"1999년 북구문화예술회관으로 시작한 어울아트센터는 북구의 발전역사와 함께 해온 문화의 시작점입니다. 리듬의 음율처럼 다채로운 높낮이를 가진 아트센터에는 425명을 수용할 수 있는 공연장과 60평의 전시장이 있습니다. </ br>

지난 2015년 생활문화센터를 개소하면서 작은 공연장과 야외공연장, 작은 전시장도 새롭게 마련되었습니다. 아트센터를 둘러싼 다양한 꽃과 나무들은 사계절 마다 다른 모습으로 맞이하며, 사이사이 전시된 조각 작품과 어우러져 누구에게나 열려있는 조각공원이 됩니다.

이처럼 여러분의 어울아트센터는 전문적인 공연, 전시를 비롯해 생활문화예술을 경험할 수 있는 작지만 강한 복합문화공간으로 지역의 문화지평을 넓혀가고 있습니다.",https://www.hbcf.or.kr/,대구광역시 북구 구암로 47,053) 320-5120,이용시간|제한없음,"[35.9351297, 128.5462372]"
159.0,얼라이브 아쿠아리움 대구,"""국내 최초로 적용된 수조들이 규모 2000톤, 4개의 테마존으로 구성되어 있으며, 200여종의 해양생물 및 동물들과의 교감으로 메인 수조의 수중 촬영 생태설명회, 국내 최초 적용되는 샤크 브릿지, 트리하우스의 앵무새먹이주기 체험 등으로 생생한 해양 생태계를 고객님들께 선사합니다.<br>
편의시설 : 수유실, 장애인용 화장실<br>
체험프로그램 : 샤크브릿지, 앵무새먹이주기, 잉어먹이주기 등 다양한 체험프로그램 제공""	",https://daeguaqua.com/,"대구광역시 동구 동부로 149, 9층 (신천동 신세계백화점 대구점)",053-247-8899,이용시간|평일(월화수목) 오전 10:30 ~ 오후 8:00 / 주말(금토일) 오전 10:30 ~ 오후 8:30,"[35.8777863, 128.6288068]"
160.0,에코테마파크 대구 숲(휴업중),"""사계절 내내 친환경 레저 체험을 즐길 수 있는 에코 테마파크
‣ 테마정원, 체험공방, 에코어드벤처 등 자연 속 놀거리, 체험거리가 한데 모여 있다
‣ 입구 메타세쿼이어숲에서 시작해 홍단풍길, 소나무가 우거진 피톤치드광장까지 길마다 수목이 울창하다
‣ 유럽식 자연친화형 레포츠인 에코어드벤처. 중간 중간 농경생활사박물관, 녹차원, 동물사육장, 허브정원, 전망대 등이 있어 지루할 틈이 없다
이용 시간 - 오전 10시 ~ 오후 6시
이용 요금 - 9500원",http://daeguforest.com/,대구광역시 달성군 가창면 가창로 1003,053-761-7400,"장애인 편의시설|장애인 전용 주차구역, 휠체어 대여, 장애인 전용 화장실","[35.793695, 128.6265451]"
161.0,에코한방웰빙체험관,"	"" 도심 속에서 힐링 하기
‣ 철거 위기에 있던 (옛)이해영정형외과 일원 건물을 한방관련 전시, 판매, 체험 공간으로 재탄생시킨 공간
‣ 한약재 향이 은은하게 퍼지는 약전골목을 걷다가 한방차 한 잔 마시고 안마체험도 하며 쉬어가기 좋다. 여행으로 지친 피로를 힐링 안마체험을 통해 풀 수 있다""	",,대구광역시 중구 남성로 24,053-422-9651,이용시간|09:00~19:00 (11~3월까지는 18:00),"[35.8690398, 128.5880628]"
,,,,,,,
163.0,영남제일관,"	지방행정관서가 있는 곳에 평지에 축성된 대구 읍성(邑城)은 1590년(선조23년)에 처음 만들 때는 흙으로 쌓은 토성(土城)이었으나, 임진왜란 때 허물어진 뒤 1736년(영조 12)에 돌로 다시 쌓아 석성(石城)을 만들었다. 성에는 동서남북에 4개의 정문을 두었는데, 동문은 진동문(鎭東門), 서문은 달서문(達西門), 남문은 영남제일관(嶺南第一關), 북문은 공북문(拱北門)이라 하였다. 1906년 읍성이 철거될 때 성문들도 함께 철거되었다. 지금 대구제일의 향토상징 관문으로서 금호강과 함께 대구시민들이 대자연의 운치를 마음껏 즐기는 곳이다. <좀 더 알아보기> 한국에서는 옛날부터 구릉과 산성을 방수의 요충으로 중시하고 평지에 있는 취락에 성지를 축조하는 예가 드물었다. 지금 시내에 있는 달성은 삼국시대 이래 여러 차례 가축된 바 있지만 이것은 읍성이 아니고 오히려 관아를 중심으로 방수한 것이었다. 대구의 평지에 성축 한 것은 부사로 취임한 윤 현(尹峴)때 일이다. 그는 선조 24년에 ...중략",,대구광역시 수성구 팔현길 248,053-666-2172,이용시간|제한없음,"[35.875423, 128.6582502]"
,,,,,,,
,,,,,,,
,,,,,,,
167.0,옥연지 송해공원,"봄이면 만개하는 벚꽃길로 유명한 옥연지 일대에 송해공원을 조성하여 새로운 휴양 코스로 급부상하고 있는 곳이다. 송해공원은 달성군 명예군민인 방송인 송해 선생의 이름을 따 명칭한 곳으로, 둘레길 데크, 백년수중다리, 바람개비 쉼터, 전망대, 금동굴, 얼음빙벽 등 다양한 볼거리로 조성되어있다. 2018년까지 삼림욕장조성, 전국노래자랑 무대 조성, 송해 조형물 설치 등 다양한 볼거리가 있는 달성군의 대표 관광지로 거듭날 예정이다.",,대구시 달성군 옥포면 기세리 306,053-668-3763,이용시간|,"[35.7804052, 128.4801515]"
168.0,온천엘리바덴,"지하 999m 아래 물을 정수처리 없이 그대로 사용할 수 있는 국내 최고의 유황온천. 사계절 유수풀, 바데풀, 유황온천, 찜질방 등 남녀 노소 함께 즐길 수 있는 도심 속 워터파크이다.	",,대구광역시 달서구 조암로 38,053-288-5000,,"[35.82342740000001, 128.522399]"
,,,,,,,
,,,,,,,
171.0,옻골동산,	대구광역시 북구 칠곡 3지구의 국우터널 근처에 있는 공원이다. 주변에 동천공원과 운암지공원이 있다. 여름이면 잔디광장과 푸른 숲이 인상적인 곳으로 겨울이면 다소 한적하다. 시민들의 소풍 장소 및 단체구기를 위한 장소로도 많이 이용되고 있다.	,,대구광역시 북구 구암로 388-25,053-665-2743,이용시간|연중무휴,"[35.9441855, 128.5764068]"
